player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Brodie Dupont (LW/C),New York Rangers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11452/brodie-dupont,2010-2011,nhl,Brodie Dupont,LW/C,FW
Raymond Sawada (RW),Dallas Stars,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/11425/raymond-sawada,2010-2011,nhl,Raymond Sawada,RW,FW
Jamie Arniel (C/RW),Boston Bruins,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/11388/jamie-arniel,2010-2011,nhl,Jamie Arniel,C/RW,FW
Jeremy Williams (RW),New York Rangers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11175/jeremy-williams,2010-2011,nhl,Jeremy Williams,RW,FW
Evan Brophey (C/LW),Chicago Blackhawks,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11111/evan-brophey,2010-2011,nhl,Evan Brophey,C/LW,FW
Carl Klingberg (RW),Atlanta Thrashers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/9791/carl-klingberg,2010-2011,nhl,Carl Klingberg,RW,FW
Corey Potter (D),Pittsburgh Penguins,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/9404/corey-potter,2010-2011,nhl,Corey Potter,D,DEF
Jeff Taffe (C),Chicago Blackhawks,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/9385/jeff-taffe,2010-2011,nhl,Jeff Taffe,C,FW
Cody Bass (C),Ottawa Senators,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/9358/cody-bass,2010-2011,nhl,Cody Bass,C,FW
Mike Blunden (RW),Columbus Blue Jackets,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9195/mike-blunden,2010-2011,nhl,Mike Blunden,RW,FW
Keith Aucoin (C/RW),Washington Capitals,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/9069/keith-aucoin,2010-2011,nhl,Keith Aucoin,C/RW,FW
Teemu Laakso (D),Nashville Predators,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/4417/teemu-laakso,2010-2011,nhl,Teemu Laakso,D,DEF
Brett Festerling (D),Anaheim Ducks,1,0,0,0,0,0,-2,https://www.eliteprospects.com/player/14082/brett-festerling,2010-2011,nhl,Brett Festerling,D,DEF
Rob Klinkhammer (W/C),Chicago Blackhawks,1,0,0,0,0,0,1,https://www.eliteprospects.com/player/14517/rob-klinkhammer,2010-2011,nhl,Rob Klinkhammer,W/C,FW
Paul Postma (D),Atlanta Thrashers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/15032/paul-postma,2010-2011,nhl,Paul Postma,D,DEF
James Wright (C/LW),Tampa Bay Lightning,1,0,0,0,0,0,-2,https://www.eliteprospects.com/player/18595/james-wright,2010-2011,nhl,James Wright,C/LW,FW
Adam Henrique (C/LW),New Jersey Devils,1,0,0,0,0,0,1,https://www.eliteprospects.com/player/19043/adam-henrique,2010-2011,nhl,Adam Henrique,C/LW,FW
Jamie Doornbosch (D),New York Islanders,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/30036/jamie-doornbosch,2010-2011,nhl,Jamie Doornbosch,D,DEF
Brandon Pirri (C/LW),Chicago Blackhawks,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/33898/brandon-pirri,2010-2011,nhl,Brandon Pirri,C/LW,FW
Colton Sceviour (C/W),Dallas Stars,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/12557/colton-sceviour,2010-2011,nhl,Colton Sceviour,C/W,FW
Matt Campanale (D),New York Islanders,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/32370/matt-campanale,2010-2011,nhl,Matt Campanale,D,DEF
Raitis Ivanans (LW),Calgary Flames,1,0,0,0,0,5,-1,https://www.eliteprospects.com/player/10230/raitis-ivanans,2010-2011,nhl,Raitis Ivanans,LW,FW
Rhett Rakhshani (RW),New York Islanders,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9315/rhett-rakhshani,2010-2011,nhl,Rhett Rakhshani,RW,FW
Nate Prosser (D),Minnesota Wild,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/38197/nate-prosser,2010-2011,nhl,Nate Prosser,D,DEF
Evan Oberg (D),Vancouver Canucks,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/34924/evan-oberg,2010-2011,nhl,Evan Oberg,D,DEF
Brendon Nash (D),Montréal Canadiens,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/32176/brendon-nash,2010-2011,nhl,Brendon Nash,D,DEF
John Moore (D),Columbus Blue Jackets,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/30901/john-moore,2010-2011,nhl,John Moore,D,DEF
Garrett Stafford (D),Phoenix Coyotes,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/10625/garrett-stafford,2010-2011,nhl,Garrett Stafford,D,DEF
Noah Welch (D),Atlanta Thrashers,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10323/noah-welch,2010-2011,nhl,Noah Welch,D,DEF
Matthew Lombardi (C),Nashville Predators,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8999/matthew-lombardi,2010-2011,nhl,Matthew Lombardi,C,FW
Mark Parrish (RW),Buffalo Sabres,2,0,0,0,0,0,-2,https://www.eliteprospects.com/player/8905/mark-parrish,2010-2011,nhl,Mark Parrish,RW,FW
Arturs Kulda (D),Atlanta Thrashers,2,0,0,0,0,2,-2,https://www.eliteprospects.com/player/11357/arturs-kulda,2010-2011,nhl,Arturs Kulda,D,DEF
Korbinian Holzer (D),Toronto Maple Leafs,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/12276/korbinian-holzer,2010-2011,nhl,Korbinian Holzer,D,DEF
Richard Petiot (D),Edmonton Oilers,2,0,0,0,0,2,1,https://www.eliteprospects.com/player/13419/richard-petiot,2010-2011,nhl,Richard Petiot,D,DEF
Ray Macias (D),Colorado Avalanche,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/13618/ray-macias,2010-2011,nhl,Ray Macias,D,DEF
Chris Summers (D),Phoenix Coyotes,2,0,0,0,0,4,-3,https://www.eliteprospects.com/player/9317/chris-summers,2010-2011,nhl,Chris Summers,D,DEF
Steve Bégin (LW/C),Nashville Predators,2,0,0,0,0,4,-2,https://www.eliteprospects.com/player/9076/steve-begin,2010-2011,nhl,Steve Bégin,LW/C,FW
Peter Forsberg (C),Colorado Avalanche,2,0,0,0,0,4,-4,https://www.eliteprospects.com/player/710/peter-forsberg,2010-2011,nhl,Peter Forsberg,C,FW
Drew Bagnall (D),Minnesota Wild,2,0,0,0,0,4,-2,https://www.eliteprospects.com/player/12923/drew-bagnall,2010-2011,nhl,Drew Bagnall,D,DEF
Ben Holmstrom (C),Philadelphia Flyers,2,0,0,0,0,5,-1,https://www.eliteprospects.com/player/38349/ben-holmstrom,2010-2011,nhl,Ben Holmstrom,C,FW
Hugh Jessiman (RW),Florida Panthers,2,0,0,0,0,5,-1,https://www.eliteprospects.com/player/11748/hugh-jessiman,2010-2011,nhl,Hugh Jessiman,RW,FW
Mike Duco (W/C),Florida Panthers,2,0,0,0,0,10,-1,https://www.eliteprospects.com/player/18616/mike-duco,2010-2011,nhl,Mike Duco,W/C,FW
Pierre-Luc Létourneau-Leblond (LW/RW),New Jersey Devils,2,0,0,0,0,21,-2,https://www.eliteprospects.com/player/15208/pierre-luc-letourneau-leblond,2010-2011,nhl,Pierre-Luc Létourneau-Leblond,LW/RW,FW
Travis Morin (C),Dallas Stars,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/11446/travis-morin,2010-2011,nhl,Travis Morin,C,FW
Nick Drazenovic (C),St. Louis Blues,3,0,0,0,0,0,-3,https://www.eliteprospects.com/player/11637/nick-drazenovic,2010-2011,nhl,Nick Drazenovic,C,FW
Francis Wathier (LW),Dallas Stars,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/13999/francis-wathier,2010-2011,nhl,Francis Wathier,LW,FW
Andreas Engqvist (C),Montréal Canadiens,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/6626/andreas-engqvist,2010-2011,nhl,Andreas Engqvist,C,FW
Marc-Antoine Pouliot (C/RW),Tampa Bay Lightning,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/8919/marc-antoine-pouliot,2010-2011,nhl,Marc-Antoine Pouliot,C/RW,FW
Ryan Hollweg (LW),Phoenix Coyotes,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9055/ryan-hollweg,2010-2011,nhl,Ryan Hollweg,LW,FW
Brian Strait (D),Pittsburgh Penguins,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9313/brian-strait,2010-2011,nhl,Brian Strait,D,DEF
Andreas Thuresson (LW/RW),Nashville Predators,3,0,0,0,0,2,-1,https://www.eliteprospects.com/player/4024/andreas-thuresson,2010-2011,nhl,Andreas Thuresson,LW/RW,FW
T.J. Brodie (D),Calgary Flames,3,0,0,0,0,2,-3,https://www.eliteprospects.com/player/19170/t.j.-brodie,2010-2011,nhl,T.J. Brodie,D,DEF
Bryan Rodney (D),Carolina Hurricanes,3,0,0,0,0,2,0,https://www.eliteprospects.com/player/15541/bryan-rodney,2010-2011,nhl,Bryan Rodney,D,DEF
Aaron Palushaj (RW/LW),Montréal Canadiens,3,0,0,0,0,2,1,https://www.eliteprospects.com/player/12513/aaron-palushaj,2010-2011,nhl,Aaron Palushaj,RW/LW,FW
Colin Stuart (C/LW),Buffalo Sabres,3,0,0,0,0,2,1,https://www.eliteprospects.com/player/11570/colin-stuart,2010-2011,nhl,Colin Stuart,C/LW,FW
Nate Guenin (D),Columbus Blue Jackets,3,0,0,0,0,2,-3,https://www.eliteprospects.com/player/10810/nate-guenin,2010-2011,nhl,Nate Guenin,D,DEF
Marcel Müller (LW/C),Toronto Maple Leafs,3,0,0,0,0,2,0,https://www.eliteprospects.com/player/9275/marcel-muller,2010-2011,nhl,Marcel Müller,LW/C,FW
Shane Hnidy (D),Boston Bruins,3,0,0,0,0,2,-2,https://www.eliteprospects.com/player/8560/shane-hnidy,2010-2011,nhl,Shane Hnidy,D,DEF
Colby Cohen (D),Colorado Avalanche,3,0,0,0,0,4,-1,https://www.eliteprospects.com/player/12463/colby-cohen,2010-2011,nhl,Colby Cohen,D,DEF
Erik Gustafsson (D),Philadelphia Flyers,3,0,0,0,0,4,-1,https://www.eliteprospects.com/player/5545/erik-gustafsson,2010-2011,nhl,Erik Gustafsson,D,DEF
Alex Plante (D),Edmonton Oilers,3,0,0,0,0,11,-2,https://www.eliteprospects.com/player/11706/alex-plante,2010-2011,nhl,Alex Plante,D,DEF
Ryan Parent (D),Vancouver Canucks,4,0,0,0,0,0,-3,https://www.eliteprospects.com/player/9184/ryan-parent,2010-2011,nhl,Ryan Parent,D,DEF
John Zeiler (RW/C),Los Angeles Kings,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/11012/john-zeiler,2010-2011,nhl,John Zeiler,RW/C,FW
Stéphane Da Costa (C),Ottawa Senators,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/14394/stephane-da-costa,2010-2011,nhl,Stéphane Da Costa,C,FW
Jonas Andersson (RW/LW),Vancouver Canucks,4,0,0,0,0,0,1,https://www.eliteprospects.com/player/704/jonas-andersson,2010-2011,nhl,Jonas Andersson,RW/LW,FW
Linus Klasen (LW),Nashville Predators,4,0,0,0,0,0,-3,https://www.eliteprospects.com/player/2295/linus-klasen,2010-2011,nhl,Linus Klasen,LW,FW
Tyler Eckford (D),New Jersey Devils,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/11919/tyler-eckford,2010-2011,nhl,Tyler Eckford,D,DEF
Mathieu Roy (D),Tampa Bay Lightning,4,0,0,0,0,2,-2,https://www.eliteprospects.com/player/8923/mathieu-roy,2010-2011,nhl,Mathieu Roy,D,DEF
Jed Ortmeyer (RW),Minnesota Wild,4,0,0,0,0,2,-1,https://www.eliteprospects.com/player/8942/jed-ortmeyer,2010-2011,nhl,Jed Ortmeyer,RW,FW
Matt Walker (D),Philadelphia Flyers,4,0,0,0,0,4,0,https://www.eliteprospects.com/player/8798/matt-walker,2010-2011,nhl,Matt Walker,D,DEF
Matt Kassian (LW),Minnesota Wild,4,0,0,0,0,12,-1,https://www.eliteprospects.com/player/12387/matt-kassian,2010-2011,nhl,Matt Kassian,LW,FW
Yann Sauvé (D),Vancouver Canucks,5,0,0,0,0,0,-2,https://www.eliteprospects.com/player/11318/yann-sauve,2010-2011,nhl,Yann Sauvé,D,DEF
Nick Holden (D),Columbus Blue Jackets,5,0,0,0,0,0,0,https://www.eliteprospects.com/player/11700/nick-holden,2010-2011,nhl,Nick Holden,D,DEF
Maxim Noreau (D),Minnesota Wild,5,0,0,0,0,0,-1,https://www.eliteprospects.com/player/12153/maxim-noreau,2010-2011,nhl,Maxim Noreau,D,DEF
Tommy Wingels (C/W),San Jose Sharks,5,0,0,0,0,0,-1,https://www.eliteprospects.com/player/19230/tommy-wingels,2010-2011,nhl,Tommy Wingels,C/W,FW
Brad Lukowich (D),Dallas Stars,5,0,0,0,0,0,2,https://www.eliteprospects.com/player/9000/brad-lukowich,2010-2011,nhl,Brad Lukowich,D,DEF
Robbie Earl (C/LW),Minnesota Wild,6,0,0,0,0,0,-3,https://www.eliteprospects.com/player/9414/robbie-earl,2010-2011,nhl,Robbie Earl,C/LW,FW
Jim O'Brien (C/RW),Ottawa Senators,6,0,0,0,0,2,-3,https://www.eliteprospects.com/player/9319/jim-o-brien,2010-2011,nhl,Jim O'Brien,C/RW,FW
Dwight King (LW/RW),Los Angeles Kings,6,0,0,0,0,2,-2,https://www.eliteprospects.com/player/12539/dwight-king,2010-2011,nhl,Dwight King,LW/RW,FW
Matt Bartkowski (D),Boston Bruins,6,0,0,0,0,4,-1,https://www.eliteprospects.com/player/16707/matt-bartkowski,2010-2011,nhl,Matt Bartkowski,D,DEF
Christian Hanson (C/RW),Toronto Maple Leafs,6,0,0,0,0,4,0,https://www.eliteprospects.com/player/31218/christian-hanson,2010-2011,nhl,Christian Hanson,C/RW,FW
Ryan Craig (C/LW),Pittsburgh Penguins,6,0,0,0,0,22,-3,https://www.eliteprospects.com/player/9126/ryan-craig,2010-2011,nhl,Ryan Craig,C/LW,FW
Joël Perrault (C/RW),Vancouver Canucks,7,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8911/joel-perrault,2010-2011,nhl,Joël Perrault,C/RW,FW
Roman Wick (LW/RW),Ottawa Senators,7,0,0,0,0,0,-4,https://www.eliteprospects.com/player/17894/roman-wick,2010-2011,nhl,Roman Wick,LW/RW,FW
Luca Caputi (LW),Toronto Maple Leafs,7,0,0,0,0,4,-2,https://www.eliteprospects.com/player/11313/luca-caputi,2010-2011,nhl,Luca Caputi,LW,FW
Marcus Krüger (C),Chicago Blackhawks,7,0,0,0,0,4,-4,https://www.eliteprospects.com/player/8311/marcus-kruger,2010-2011,nhl,Marcus Krüger,C,FW
Tim Wallace (C/RW),Pittsburgh Penguins,7,0,0,0,0,5,-3,https://www.eliteprospects.com/player/9409/tim-wallace,2010-2011,nhl,Tim Wallace,C/RW,FW
Jay Leach (D),New Jersey Devils,7,0,0,0,0,7,0,https://www.eliteprospects.com/player/11729/jay-leach,2010-2011,nhl,Jay Leach,D,DEF
Doug Janik (D),Detroit Red Wings,7,0,0,0,0,7,-2,https://www.eliteprospects.com/player/9027/doug-janik,2010-2011,nhl,Doug Janik,D,DEF
Stefan Della Rovere (LW),St. Louis Blues,7,0,0,0,0,11,0,https://www.eliteprospects.com/player/19171/stefan-della-rovere,2010-2011,nhl,Stefan Della Rovere,LW,FW
Yevgeni Grachyov (C),New York Rangers,8,0,0,0,0,0,-3,https://www.eliteprospects.com/player/16752/yevgeni-grachyov,2010-2011,nhl,Yevgeni Grachyov,C,FW
Cody Almond (C/LW),Minnesota Wild,8,0,0,0,0,2,0,https://www.eliteprospects.com/player/11683/cody-almond,2010-2011,nhl,Cody Almond,C/LW,FW
Shawn Belle (D),totals,9,0,0,0,0,2,-1,https://www.eliteprospects.com/player/9470/shawn-belle,2010-2011,nhl,Shawn Belle,D,DEF
Frazer McLaren (LW),San Jose Sharks,9,0,0,0,0,22,-1,https://www.eliteprospects.com/player/14501/frazer-mclaren,2010-2011,nhl,Frazer McLaren,LW,FW
Spencer Machacek (RW/C),Atlanta Thrashers,10,0,0,0,0,0,-2,https://www.eliteprospects.com/player/12505/spencer-machacek,2010-2011,nhl,Spencer Machacek,RW/C,FW
Ryan Potulny (C),totals,10,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8850/ryan-potulny,2010-2011,nhl,Ryan Potulny,C,FW
Dale Weise (RW),New York Rangers,10,0,0,0,0,19,-1,https://www.eliteprospects.com/player/15727/dale-weise,2010-2011,nhl,Dale Weise,RW,FW
Kenndal McArdle (LW),Florida Panthers,11,0,0,0,0,16,-3,https://www.eliteprospects.com/player/10440/kenndal-mcardle,2010-2011,nhl,Kenndal McArdle,LW,FW
Stephen Gionta (C/RW),New Jersey Devils,12,0,0,0,0,6,-3,https://www.eliteprospects.com/player/9397/stephen-gionta,2010-2011,nhl,Stephen Gionta,C/RW,FW
Josh Green (C/LW),Anaheim Ducks,12,0,0,0,0,6,-3,https://www.eliteprospects.com/player/10223/josh-green,2010-2011,nhl,Josh Green,C/LW,FW
Guillaume Desbiens (RW/LW),Vancouver Canucks,12,0,0,0,0,10,-3,https://www.eliteprospects.com/player/11497/guillaume-desbiens,2010-2011,nhl,Guillaume Desbiens,RW/LW,FW
Aaron Voros (LW/RW),Anaheim Ducks,12,0,0,0,0,43,-4,https://www.eliteprospects.com/player/14109/aaron-voros,2010-2011,nhl,Aaron Voros,LW/RW,FW
Oskars Bartulis (D),Philadelphia Flyers,13,0,0,0,0,4,-4,https://www.eliteprospects.com/player/10449/oskars-bartulis,2010-2011,nhl,Oskars Bartulis,D,DEF
Brandon Mashinter (LW),San Jose Sharks,13,0,0,0,0,17,-2,https://www.eliteprospects.com/player/18619/brandon-mashinter,2010-2011,nhl,Brandon Mashinter,LW,FW
Matt Ellis (LW),Buffalo Sabres,14,0,0,0,0,2,-4,https://www.eliteprospects.com/player/10998/matt-ellis,2010-2011,nhl,Matt Ellis,LW,FW
Wade Belak (RW/D),Nashville Predators,15,0,0,0,0,18,-1,https://www.eliteprospects.com/player/8749/wade-belak,2010-2011,nhl,Wade Belak,RW/D,DEF
Olivier Magnan (D),New Jersey Devils,18,0,0,0,0,4,-4,https://www.eliteprospects.com/player/11350/olivier-magnan,2010-2011,nhl,Olivier Magnan,D,DEF
Brett Carson (D),totals,19,0,0,0,0,4,9,https://www.eliteprospects.com/player/10406/brett-carson,2010-2011,nhl,Brett Carson,D,DEF
Francis Lessard (RW),Ottawa Senators,24,0,0,0,0,78,0,https://www.eliteprospects.com/player/9688/francis-lessard,2010-2011,nhl,Francis Lessard,RW,FW
Nick Bonino (C),Anaheim Ducks,26,0,0,0,0,4,-3,https://www.eliteprospects.com/player/14686/nick-bonino,2010-2011,nhl,Nick Bonino,C,FW
Matt Smaby (D),Tampa Bay Lightning,32,0,0,0,0,17,2,https://www.eliteprospects.com/player/12027/matt-smaby,2010-2011,nhl,Matt Smaby,D,DEF
Sheldon Brookbank (D),Anaheim Ducks,40,0,0,0,0,63,-8,https://www.eliteprospects.com/player/11016/sheldon-brookbank,2010-2011,nhl,Sheldon Brookbank,D,DEF
