player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Nikita Soshnikov (RW/C),New York Islanders,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/94676/nikita-soshnikov,2022-2023,nhl,Nikita Soshnikov,RW/C,FW
Gustav Olofsson (D),Seattle Kraken,3,0,0,0,0,0,1,https://www.eliteprospects.com/player/39017/gustav-olofsson,2022-2023,nhl,Gustav Olofsson,D,DEF
Taro Hirose (LW),Detroit Red Wings,3,0,0,0,0,2,-2,https://www.eliteprospects.com/player/83462/taro-hirose,2022-2023,nhl,Taro Hirose,LW,FW
Taylor Fedun (D),Pittsburgh Penguins,4,0,0,0,0,0,0,https://www.eliteprospects.com/player/34064/taylor-fedun,2022-2023,nhl,Taylor Fedun,D,DEF
Connor Brown (RW/LW),Washington Capitals,4,0,0,0,0,0,-3,https://www.eliteprospects.com/player/97341/connor-brown,2022-2023,nhl,Connor Brown,RW/LW,FW
Drake Caggiula (LW/C),Pittsburgh Penguins,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/97396/drake-caggiula,2022-2023,nhl,Drake Caggiula,LW/C,FW
Jean-Sébastien Dea (C),Arizona Coyotes,4,0,0,0,0,0,-2,https://www.eliteprospects.com/player/128463/jean-sebastien-dea,2022-2023,nhl,Jean-Sébastien Dea,C,FW
Elliot Desnoyers (LW/RW),Philadelphia Flyers,4,0,0,0,0,0,-2,https://www.eliteprospects.com/player/290157/elliot-desnoyers,2022-2023,nhl,Elliot Desnoyers,LW/RW,FW
Nick DeSimone (D),Calgary Flames,4,0,0,0,0,2,-4,https://www.eliteprospects.com/player/226606/nick-desimone,2022-2023,nhl,Nick DeSimone,D,DEF
Jeffrey Viel (LW/RW),San Jose Sharks,4,0,0,0,0,2,0,https://www.eliteprospects.com/player/213441/jeffrey-viel,2022-2023,nhl,Jeffrey Viel,LW/RW,FW
David Jiricek (D),Columbus Blue Jackets,4,0,0,0,0,2,-4,https://www.eliteprospects.com/player/559522/david-jiricek,2022-2023,nhl,David Jiricek,D,DEF
Arnaud Durandeau (LW),New York Islanders,4,0,0,0,0,2,1,https://www.eliteprospects.com/player/201536/arnaud-durandeau,2022-2023,nhl,Arnaud Durandeau,LW,FW
Alec Regula (D),Chicago Blackhawks,4,0,0,0,0,4,-3,https://www.eliteprospects.com/player/283940/alec-regula,2022-2023,nhl,Alec Regula,D,DEF
Nathan Smith (C),Arizona Coyotes,4,0,0,0,0,4,-1,https://www.eliteprospects.com/player/484201/nathan-smith,2022-2023,nhl,Nathan Smith,C,FW
Alex Turcotte (C/LW),Los Angeles Kings,4,0,0,0,0,5,-2,https://www.eliteprospects.com/player/290043/alex-turcotte,2022-2023,nhl,Alex Turcotte,C/LW,FW
Will Cuylle (LW/RW),New York Rangers,4,0,0,0,0,10,-2,https://www.eliteprospects.com/player/537552/will-cuylle,2022-2023,nhl,Will Cuylle,LW/RW,FW
Mark Borowiecki (D),Nashville Predators,4,0,0,0,0,12,0,https://www.eliteprospects.com/player/19223/mark-borowiecki,2022-2023,nhl,Mark Borowiecki,D,DEF
Fredrik Karlström (C),Dallas Stars,5,0,0,0,0,0,1,https://www.eliteprospects.com/player/220059/fredrik-karlstrom,2022-2023,nhl,Fredrik Karlström,C,FW
Mikhail Maltsev (C/LW),Colorado Avalanche,5,0,0,0,0,0,0,https://www.eliteprospects.com/player/312218/mikhail-maltsev,2022-2023,nhl,Mikhail Maltsev,C/LW,FW
Jackson Cates (C/LW),Philadelphia Flyers,5,0,0,0,0,0,0,https://www.eliteprospects.com/player/353776/jackson-cates,2022-2023,nhl,Jackson Cates,C/LW,FW
Austin Strand (D),Anaheim Ducks,5,0,0,0,0,2,-2,https://www.eliteprospects.com/player/161123/austin-strand,2022-2023,nhl,Austin Strand,D,DEF
Bokondji Imama (LW/RW),Arizona Coyotes,5,0,0,0,0,5,-2,https://www.eliteprospects.com/player/151711/bokondji-imama,2022-2023,nhl,Bokondji Imama,LW/RW,FW
Rourke Chartier (C),Ottawa Senators,6,0,0,0,0,0,0,https://www.eliteprospects.com/player/120201/rourke-chartier,2022-2023,nhl,Rourke Chartier,C,FW
Sampo Ranta (LW/RW),Colorado Avalanche,6,0,0,0,0,4,0,https://www.eliteprospects.com/player/375954/sampo-ranta,2022-2023,nhl,Sampo Ranta,LW/RW,FW
Connor McMichael (C),Washington Capitals,6,0,0,0,0,5,0,https://www.eliteprospects.com/player/424496/connor-mcmichael,2022-2023,nhl,Connor McMichael,C,FW
Roland McKeown (D),Nashville Predators,6,0,0,0,0,8,1,https://www.eliteprospects.com/player/189364/roland-mckeown,2022-2023,nhl,Roland McKeown,D,DEF
Justin Kirkland (C/W),Anaheim Ducks,7,0,0,0,0,0,-3,https://www.eliteprospects.com/player/63133/justin-kirkland,2022-2023,nhl,Justin Kirkland,C/W,FW
Jacob Larsson (D),Ottawa Senators,7,0,0,0,0,6,0,https://www.eliteprospects.com/player/147719/jacob-larsson,2022-2023,nhl,Jacob Larsson,D,DEF
Mike Hardman (W/C),Chicago Blackhawks,8,0,0,0,0,0,-2,https://www.eliteprospects.com/player/353521/mike-hardman,2022-2023,nhl,Mike Hardman,W/C,FW
Anton Strålman (D),Boston Bruins,8,0,0,0,0,2,-3,https://www.eliteprospects.com/player/4152/anton-stralman,2022-2023,nhl,Anton Strålman,D,DEF
Jamie Drysdale (D),Anaheim Ducks,8,0,0,0,0,2,-3,https://www.eliteprospects.com/player/201868/jamie-drysdale,2022-2023,nhl,Jamie Drysdale,D,DEF
Josh Dunne (C/LW),Columbus Blue Jackets,8,0,0,0,0,6,-6,https://www.eliteprospects.com/player/272225/josh-dunne,2022-2023,nhl,Josh Dunne,C/LW,FW
Adam Beckman (LW),Minnesota Wild,9,0,0,0,0,0,-2,https://www.eliteprospects.com/player/291514/adam-beckman,2022-2023,nhl,Adam Beckman,LW,FW
Charles Hudon (LW/RW),Colorado Avalanche,9,0,0,0,0,2,-2,https://www.eliteprospects.com/player/76324/charles-hudon,2022-2023,nhl,Charles Hudon,LW/RW,FW
Max Willman (LW),Philadelphia Flyers,9,0,0,0,0,4,-3,https://www.eliteprospects.com/player/300657/max-willman,2022-2023,nhl,Max Willman,LW,FW
Jean-Luc Foudy (RW/C),Colorado Avalanche,9,0,0,0,0,6,-3,https://www.eliteprospects.com/player/534469/jean-luc-foudy,2022-2023,nhl,Jean-Luc Foudy,RW/C,FW
James Hamblin (LW/C),Edmonton Oilers,10,0,0,0,0,2,-3,https://www.eliteprospects.com/player/201363/james-hamblin,2022-2023,nhl,James Hamblin,LW/C,FW
Brad Malone (C/LW),Edmonton Oilers,10,0,0,0,0,6,-4,https://www.eliteprospects.com/player/12188/brad-malone,2022-2023,nhl,Brad Malone,C/LW,FW
Darren Helm (C/LW),Colorado Avalanche,11,0,0,0,0,4,-1,https://www.eliteprospects.com/player/10438/darren-helm,2022-2023,nhl,Darren Helm,C/LW,FW
Alexander Galchenyuk (C/RW),Colorado Avalanche,11,0,0,0,0,4,-8,https://www.eliteprospects.com/player/74611/alexander-galchenyuk,2022-2023,nhl,Alexander Galchenyuk,C/RW,FW
Noah Juulsen (D),Vancouver Canucks,12,0,0,0,0,6,1,https://www.eliteprospects.com/player/199905/noah-juulsen,2022-2023,nhl,Noah Juulsen,D,DEF
Anton Blidh (LW),Colorado Avalanche,14,0,0,0,0,4,-2,https://www.eliteprospects.com/player/67179/anton-blidh,2022-2023,nhl,Anton Blidh,LW,FW
Dysin Mayo (D),Arizona Coyotes,15,0,0,0,0,8,-8,https://www.eliteprospects.com/player/120638/dysin-mayo,2022-2023,nhl,Dysin Mayo,D,DEF
Markus Niemeläinen (D),Edmonton Oilers,23,0,0,0,0,4,3,https://www.eliteprospects.com/player/175894/markus-niemelainen,2022-2023,nhl,Markus Niemeläinen,D,DEF
Jake Leschyshyn (C/LW),totals,35,0,0,0,0,8,-10,https://www.eliteprospects.com/player/279125/jake-leschyshyn,2022-2023,nhl,Jake Leschyshyn,C/LW,FW
