playername,fw_def,link
Marcus Foligno,FW,https://www.eliteprospects.com/player/18601/marcus-foligno
Stefan Elliott,DEF,https://www.eliteprospects.com/player/15735/stefan-elliott
Ryan Ellis,DEF,https://www.eliteprospects.com/player/14012/ryan-ellis
Roman Horák,FW,https://www.eliteprospects.com/player/18089/roman-horak
Louis Leblanc,FW,https://www.eliteprospects.com/player/31615/louis-leblanc
Zack Kassian,FW,https://www.eliteprospects.com/player/15390/zack-kassian
David Savard,DEF,https://www.eliteprospects.com/player/32878/david-savard
Jimmy Hayes,FW,https://www.eliteprospects.com/player/11463/jimmy-hayes
Lennart Petrell,FW,https://www.eliteprospects.com/player/4279/lennart-petrell
Stu Bickel,DEF,https://www.eliteprospects.com/player/19451/stu-bickel
David Ullström,FW,https://www.eliteprospects.com/player/6913/david-ullstrom
Cody Eakin,FW,https://www.eliteprospects.com/player/23166/cody-eakin
Corey Tropp,FW,https://www.eliteprospects.com/player/12187/corey-tropp
Erik Gudbranson,DEF,https://www.eliteprospects.com/player/31282/erik-gudbranson
Brayden McNabb,DEF,https://www.eliteprospects.com/player/31079/brayden-mcnabb
Marc-André Bourdon,DEF,https://www.eliteprospects.com/player/19078/marc-andre-bourdon
Alexei Yemelin,DEF,https://www.eliteprospects.com/player/9253/alexei-yemelin
Brendan Smith,DEF,https://www.eliteprospects.com/player/12506/brendan-smith
Gustav Nyquist,FW,https://www.eliteprospects.com/player/6223/gustav-nyquist
David Rundblad,DEF,https://www.eliteprospects.com/player/7069/david-rundblad
Harry Zolnierczyk,FW,https://www.eliteprospects.com/player/39068/harry-zolnierczyk
Anton Lander,FW,https://www.eliteprospects.com/player/6016/anton-lander
Jordan Nolan,FW,https://www.eliteprospects.com/player/23805/jordan-nolan
Simon Després,DEF,https://www.eliteprospects.com/player/30902/simon-despres
Maxime Macenauer,FW,https://www.eliteprospects.com/player/12518/maxime-macenauer
Casey Cizikas,FW,https://www.eliteprospects.com/player/14960/casey-cizikas
Sven Bärtschi,FW,https://www.eliteprospects.com/player/33591/sven-bartschi
Akim Aliu,DEF,https://www.eliteprospects.com/player/11116/akim-aliu
Jaden Schwartz,FW,https://www.eliteprospects.com/player/33907/jaden-schwartz
Ryan Garbutt,FW,https://www.eliteprospects.com/player/39057/ryan-garbutt
Michael Stone,DEF,https://www.eliteprospects.com/player/11708/michael-stone
Frédéric St-Denis,DEF,https://www.eliteprospects.com/player/23512/frederic-st-denis
Brett Bulmer,FW,https://www.eliteprospects.com/player/36711/brett-bulmer
Chad Rau,FW,https://www.eliteprospects.com/player/9371/chad-rau
Ryan Russell,FW,https://www.eliteprospects.com/player/11056/ryan-russell
David McIntyre,FW,https://www.eliteprospects.com/player/12282/david-mcintyre
Jordie Benn,DEF,https://www.eliteprospects.com/player/19742/jordie-benn
Jason Zucker,FW,https://www.eliteprospects.com/player/20726/jason-zucker
Brad Malone,FW,https://www.eliteprospects.com/player/12188/brad-malone
Pierre-Cédric Labrie,FW,https://www.eliteprospects.com/player/14332/pierre-cedric-labrie
Tim Erixon,DEF,https://www.eliteprospects.com/player/6051/tim-erixon
Carter Camper,FW,https://www.eliteprospects.com/player/15070/carter-camper
Travis Turnbull,FW,https://www.eliteprospects.com/player/33251/travis-turnbull
Peter Holland,FW,https://www.eliteprospects.com/player/24654/peter-holland
Jarod Palmer,FW,https://www.eliteprospects.com/player/9429/jarod-palmer
Mike Angelidis,FW,https://www.eliteprospects.com/player/14040/mike-angelidis
Mark Scheifele,FW,https://www.eliteprospects.com/player/75379/mark-scheifele
T.J. Brennan,DEF,https://www.eliteprospects.com/player/12169/t.j.-brennan
Carl Sneep,DEF,https://www.eliteprospects.com/player/11431/carl-sneep
Chay Genoway,DEF,https://www.eliteprospects.com/player/24398/chay-genoway
Philippe Cornet,FW,https://www.eliteprospects.com/player/19051/philippe-cornet
Torey Krug,DEF,https://www.eliteprospects.com/player/37747/torey-krug
Ryan Hamilton,FW,https://www.eliteprospects.com/player/11769/ryan-hamilton
J.T. Brown,FW,https://www.eliteprospects.com/player/37802/j.t.-brown
Cade Fairchild,DEF,https://www.eliteprospects.com/player/9309/cade-fairchild
Riley Nash,FW,https://www.eliteprospects.com/player/12507/riley-nash
Mika Zibanejad,FW,https://www.eliteprospects.com/player/23856/mika-zibanejad
Colten Teubert,DEF,https://www.eliteprospects.com/player/13625/colten-teubert
Dylan Olsen,DEF,https://www.eliteprospects.com/player/19294/dylan-olsen
Chris Kreider,FW,https://www.eliteprospects.com/player/37998/chris-kreider
Mark Stone,FW,https://www.eliteprospects.com/player/32806/mark-stone
Steve Pinizzotto,FW,https://www.eliteprospects.com/player/15479/steve-pinizzotto
Jakob Silfverberg,FW,https://www.eliteprospects.com/player/6562/jakob-silfverberg
Greg Rallo,FW,https://www.eliteprospects.com/player/11521/greg-rallo
Milan Kytnár,FW,https://www.eliteprospects.com/player/11850/milan-kytnar
Andrew Joudrey,FW,https://www.eliteprospects.com/player/14078/andrew-joudrey
Matt Watkins,FW,https://www.eliteprospects.com/player/14871/matt-watkins
Maxime Sauvé,FW,https://www.eliteprospects.com/player/17514/maxime-sauve
Mike Hoffman,FW,https://www.eliteprospects.com/player/18800/mike-hoffman
Cody Goloubef,DEF,https://www.eliteprospects.com/player/18594/cody-goloubef
Ryan Thang,FW,https://www.eliteprospects.com/player/11420/ryan-thang
André Petersson,FW,https://www.eliteprospects.com/player/7039/andre-petersson
Matt Fraser,FW,https://www.eliteprospects.com/player/37148/matt-fraser
Kris Foucault,FW,https://www.eliteprospects.com/player/32805/kris-foucault
Calvin de Haan,DEF,https://www.eliteprospects.com/player/23814/calvin-de-haan
Brenden Dillon,DEF,https://www.eliteprospects.com/player/23790/brenden-dillon
Tyler Cuma,DEF,https://www.eliteprospects.com/player/15385/tyler-cuma
Scott Glennie,FW,https://www.eliteprospects.com/player/13799/scott-glennie
Riley Sheahan,FW,https://www.eliteprospects.com/player/33929/riley-sheahan
Jeremy Welsh,FW,https://www.eliteprospects.com/player/37737/jeremy-welsh
Mat Clark,DEF,https://www.eliteprospects.com/player/31560/mat-clark
Brandon Saad,FW,https://www.eliteprospects.com/player/31264/brandon-saad
Derek Whitmore,FW,https://www.eliteprospects.com/player/15061/derek-whitmore
Bill Sweatt,FW,https://www.eliteprospects.com/player/9322/bill-sweatt
Mattias Ekholm,DEF,https://www.eliteprospects.com/player/8373/mattias-ekholm
Patrick Maroon,FW,https://www.eliteprospects.com/player/12063/patrick-maroon
Mike Connolly,FW,https://www.eliteprospects.com/player/18759/mike-connolly
Mark Borowiecki,DEF,https://www.eliteprospects.com/player/19223/mark-borowiecki
Gabriel Dumont,FW,https://www.eliteprospects.com/player/36736/gabriel-dumont
Colby Robak,DEF,https://www.eliteprospects.com/player/17518/colby-robak
Matt Donovan,DEF,https://www.eliteprospects.com/player/14126/matt-donovan
Kris Fredheim,DEF,https://www.eliteprospects.com/player/14864/kris-fredheim
Reilly Smith,FW,https://www.eliteprospects.com/player/33903/reilly-smith
Brandon Manning,DEF,https://www.eliteprospects.com/player/23346/brandon-manning
Joakim Andersson,FW,https://www.eliteprospects.com/player/4087/joakim-andersson
Dalton Prout,DEF,https://www.eliteprospects.com/player/22629/dalton-prout
Tomas Kundratek,DEF,https://www.eliteprospects.com/player/13651/tomas-kundratek
Lane MacDermid,FW,https://www.eliteprospects.com/player/23003/lane-macdermid
Bracken Kearns,FW,https://www.eliteprospects.com/player/11551/bracken-kearns
Joe Finley,DEF,https://www.eliteprospects.com/player/12209/joe-finley
Robert Bortuzzo,DEF,https://www.eliteprospects.com/player/12524/robert-bortuzzo
Andy Miele,FW,https://www.eliteprospects.com/player/15665/andy-miele
Aaron Ness,DEF,https://www.eliteprospects.com/player/17497/aaron-ness
Tyson Barrie,DEF,https://www.eliteprospects.com/player/15127/tyson-barrie
Kevin Marshall,DEF,https://www.eliteprospects.com/player/12508/kevin-marshall
Carter Ashton,FW,https://www.eliteprospects.com/player/21033/carter-ashton
Brandon Bollig,FW,https://www.eliteprospects.com/player/39199/brandon-bollig
Nail Yakupov,FW,https://www.eliteprospects.com/player/21228/nail-yakupov
Jonathan Huberdeau,FW,https://www.eliteprospects.com/player/45261/jonathan-huberdeau
Cory Conacher,FW,https://www.eliteprospects.com/player/33265/cory-conacher
Brendan Gallagher,FW,https://www.eliteprospects.com/player/25705/brendan-gallagher
Alexander Galchenyuk,FW,https://www.eliteprospects.com/player/74611/alexander-galchenyuk
Justin Schultz,DEF,https://www.eliteprospects.com/player/18241/justin-schultz
Damien Brunner,FW,https://www.eliteprospects.com/player/18949/damien-brunner
Vladimir Tarasenko,FW,https://www.eliteprospects.com/player/24787/vladimir-tarasenko
Alex Killorn,FW,https://www.eliteprospects.com/player/12523/alex-killorn
Roman Červenka,FW,https://www.eliteprospects.com/player/15130/roman-cervenka
Dougie Hamilton,DEF,https://www.eliteprospects.com/player/45596/dougie-hamilton
Charlie Coyle,FW,https://www.eliteprospects.com/player/60251/charlie-coyle
Antoine Roussel,FW,https://www.eliteprospects.com/player/12125/antoine-roussel
Beau Bennett,FW,https://www.eliteprospects.com/player/46980/beau-bennett
Drew Shore,FW,https://www.eliteprospects.com/player/31263/drew-shore
Matt Irwin,DEF,https://www.eliteprospects.com/player/18745/matt-irwin
Brian Flynn,FW,https://www.eliteprospects.com/player/33228/brian-flynn
Jonas Brodin,DEF,https://www.eliteprospects.com/player/19980/jonas-brodin
Emerson Etem,FW,https://www.eliteprospects.com/player/20718/emerson-etem
Richard Pánik,FW,https://www.eliteprospects.com/player/11849/richard-panik
Leo Komarov,FW,https://www.eliteprospects.com/player/7617/leo-komarov
Jordan Schroeder,FW,https://www.eliteprospects.com/player/11466/jordan-schroeder
Steve Oleksy,DEF,https://www.eliteprospects.com/player/33848/steve-oleksy
Mikael Granlund,FW,https://www.eliteprospects.com/player/16037/mikael-granlund
Michael Kostka,DEF,https://www.eliteprospects.com/player/24186/michael-kostka
Alex Chiasson,FW,https://www.eliteprospects.com/player/32978/alex-chiasson
Taylor Beck,FW,https://www.eliteprospects.com/player/24653/taylor-beck
Victor Bartley,DEF,https://www.eliteprospects.com/player/9342/victor-bartley
Tyler Johnson,FW,https://www.eliteprospects.com/player/12078/tyler-johnson
Eric Gryba,DEF,https://www.eliteprospects.com/player/12268/eric-gryba
Tye McGinn,FW,https://www.eliteprospects.com/player/37572/tye-mcginn
Tyler Toffoli,FW,https://www.eliteprospects.com/player/23813/tyler-toffoli
Radko Gudas,DEF,https://www.eliteprospects.com/player/18085/radko-gudas
Patrick Bordeleau,FW,https://www.eliteprospects.com/player/12141/patrick-bordeleau
Mark Pysyk,DEF,https://www.eliteprospects.com/player/23154/mark-pysyk
Mikhail Grigorenko,FW,https://www.eliteprospects.com/player/42435/mikhail-grigorenko
Brian Lashoff,DEF,https://www.eliteprospects.com/player/15481/brian-lashoff
Jean-Gabriel Pageau,FW,https://www.eliteprospects.com/player/45134/jean-gabriel-pageau
Ondrej Palat,FW,https://www.eliteprospects.com/player/18097/ondrej-palat
J.T. Miller,FW,https://www.eliteprospects.com/player/38624/j.t.-miller
Zach Redmond,DEF,https://www.eliteprospects.com/player/12189/zach-redmond
Thomas Hickey,DEF,https://www.eliteprospects.com/player/11617/thomas-hickey
Oliver Lauridsen,DEF,https://www.eliteprospects.com/player/6660/oliver-lauridsen
Mark Cundari,DEF,https://www.eliteprospects.com/player/14361/mark-cundari
Max Reinhart,FW,https://www.eliteprospects.com/player/30443/max-reinhart
Stefan Matteau,FW,https://www.eliteprospects.com/player/77561/stefan-matteau
Sami Vatanen,DEF,https://www.eliteprospects.com/player/16044/sami-vatanen
Dave Dziurzynski,FW,https://www.eliteprospects.com/player/45871/dave-dziurzynski
Anders Lee,FW,https://www.eliteprospects.com/player/19068/anders-lee
Matt Tennyson,DEF,https://www.eliteprospects.com/player/37796/matt-tennyson
Anthony Peluso,FW,https://www.eliteprospects.com/player/15038/anthony-peluso
Nathan Beaulieu,DEF,https://www.eliteprospects.com/player/37422/nathan-beaulieu
Carl Söderberg,FW,https://www.eliteprospects.com/player/665/carl-soderberg
Daniel Bång,FW,https://www.eliteprospects.com/player/4524/daniel-bang
Jarred Tinordi,DEF,https://www.eliteprospects.com/player/20706/jarred-tinordi
Brett Bellemore,DEF,https://www.eliteprospects.com/player/14729/brett-bellemore
Jamie Oleksiak,DEF,https://www.eliteprospects.com/player/37832/jamie-oleksiak
Jason Akeson,FW,https://www.eliteprospects.com/player/18628/jason-akeson
Chris Terry,FW,https://www.eliteprospects.com/player/14370/chris-terry
Kevin Henderson,FW,https://www.eliteprospects.com/player/24098/kevin-henderson
Ben Hanowski,FW,https://www.eliteprospects.com/player/38066/ben-hanowski
Austin Watson,FW,https://www.eliteprospects.com/player/33753/austin-watson
Nick Bjugstad,FW,https://www.eliteprospects.com/player/40265/nick-bjugstad
Joonas Rask,FW,https://www.eliteprospects.com/player/16049/joonas-rask
Matt Anderson,FW,https://www.eliteprospects.com/player/13432/matt-anderson
Eric Selleck,FW,https://www.eliteprospects.com/player/55167/eric-selleck
Filip Forsberg,FW,https://www.eliteprospects.com/player/29626/filip-forsberg
Ben Street,FW,https://www.eliteprospects.com/player/12378/ben-street
Danny DeKeyser,DEF,https://www.eliteprospects.com/player/46947/danny-dekeyser
Tom Wilson,FW,https://www.eliteprospects.com/player/98663/tom-wilson
Tanner Pearson,FW,https://www.eliteprospects.com/player/75951/tanner-pearson
Brock Nelson,FW,https://www.eliteprospects.com/player/74997/brock-nelson
Johan Larsson,FW,https://www.eliteprospects.com/player/9009/johan-larsson
Shawn Lalonde,DEF,https://www.eliteprospects.com/player/11246/shawn-lalonde
Nick Petrecki,DEF,https://www.eliteprospects.com/player/12207/nick-petrecki
Christian Thomas,FW,https://www.eliteprospects.com/player/30686/christian-thomas
Mark Arcobello,FW,https://www.eliteprospects.com/player/33230/mark-arcobello
Éric Gélinas,DEF,https://www.eliteprospects.com/player/37536/eric-gelinas
Cameron Schilling,DEF,https://www.eliteprospects.com/player/38226/cameron-schilling
Ryan Stanton,DEF,https://www.eliteprospects.com/player/15398/ryan-stanton
Dmitrij Jaskin,FW,https://www.eliteprospects.com/player/65564/dmitrij-jaskin
Andrej Sustr,DEF,https://www.eliteprospects.com/player/44405/andrej-sustr
Jonathan Marchessault,FW,https://www.eliteprospects.com/player/32872/jonathan-marchessault
Matthew Konan,DEF,https://www.eliteprospects.com/player/32790/matthew-konan
Nicklas Jensen,FW,https://www.eliteprospects.com/player/32422/nicklas-jensen
Mark Barberio,DEF,https://www.eliteprospects.com/player/19148/mark-barberio
Drew LeBlanc,FW,https://www.eliteprospects.com/player/15518/drew-leblanc
Michael Caruso,DEF,https://www.eliteprospects.com/player/11235/michael-caruso
Jamie Tardif,FW,https://www.eliteprospects.com/player/9467/jamie-tardif
Carter Bancks,FW,https://www.eliteprospects.com/player/15740/carter-bancks
Jared Staal,FW,https://www.eliteprospects.com/player/10158/jared-staal
Greg Pateryn,DEF,https://www.eliteprospects.com/player/15526/greg-pateryn
Frank Corrado,DEF,https://www.eliteprospects.com/player/45547/frank-corrado
Rickard Rakell,FW,https://www.eliteprospects.com/player/17435/rickard-rakell
Ryan Spooner,FW,https://www.eliteprospects.com/player/23117/ryan-spooner
Harri Pesonen,FW,https://www.eliteprospects.com/player/15181/harri-pesonen
Ryan Murphy,DEF,https://www.eliteprospects.com/player/44666/ryan-murphy
Jon Rheault,FW,https://www.eliteprospects.com/player/14861/jon-rheault
Derek Grant,FW,https://www.eliteprospects.com/player/18242/derek-grant
Scott Laughton,FW,https://www.eliteprospects.com/player/76690/scott-laughton
Chris Brown,FW,https://www.eliteprospects.com/player/31273/chris-brown
Michal Jordán,DEF,https://www.eliteprospects.com/player/12567/michal-jordan
Mike Sgarbossa,FW,https://www.eliteprospects.com/player/23663/mike-sgarbossa
Alexander Petrovic,DEF,https://www.eliteprospects.com/player/32778/alexander-petrovic
Chad Ruhwedel,DEF,https://www.eliteprospects.com/player/37927/chad-ruhwedel
Nicolas Blanchard,FW,https://www.eliteprospects.com/player/11306/nicolas-blanchard
Quinton Howden,FW,https://www.eliteprospects.com/player/31281/quinton-howden
Nathan MacKinnon,FW,https://www.eliteprospects.com/player/99204/nathan-mackinnon
Sean Monahan,FW,https://www.eliteprospects.com/player/85013/sean-monahan
Valeri Nichushkin,FW,https://www.eliteprospects.com/player/108661/valeri-nichushkin
Hampus Lindholm,DEF,https://www.eliteprospects.com/player/34882/hampus-lindholm
Boone Jenner,FW,https://www.eliteprospects.com/player/45587/boone-jenner
Jacob Trouba,DEF,https://www.eliteprospects.com/player/90349/jacob-trouba
Olli Määttä,DEF,https://www.eliteprospects.com/player/43543/olli-maatta
Morgan Rielly,DEF,https://www.eliteprospects.com/player/41184/morgan-rielly
Tomas Hertl,FW,https://www.eliteprospects.com/player/56038/tomas-hertl
Seth Jones,DEF,https://www.eliteprospects.com/player/90355/seth-jones
Matt Nieto,FW,https://www.eliteprospects.com/player/20723/matt-nieto
Aleksander Barkov,FW,https://www.eliteprospects.com/player/50044/aleksander-barkov
Michael Raffl,FW,https://www.eliteprospects.com/player/15216/michael-raffl
Zemgus Girgensons,FW,https://www.eliteprospects.com/player/59843/zemgus-girgensons
Justin Fontaine,FW,https://www.eliteprospects.com/player/24903/justin-fontaine
Elias Lindholm,FW,https://www.eliteprospects.com/player/33387/elias-lindholm
Ryan Murray,DEF,https://www.eliteprospects.com/player/41768/ryan-murray
